external_id,name,area,category,address,lat,lng,manual_score,tags,time_slots,place_url,is_active
623743697,92,hongdae,restaurant,서울 마포구 와우산로13길 49-15,37.5480665112724,126.921512968406,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/623743697,true
1927991127,구십이,hongdae,restaurant,서울 마포구 와우산로13길 49-15,37.5480665112724,126.921512968406,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/1927991127,true
121831239,브라더집 홍대,hongdae,restaurant,서울 마포구 독막로15길 9,37.548272301583,126.922060459047,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/121831239,true
537998553,만킨펍,hongdae,restaurant,서울 마포구 독막로15길 9,37.548272301583,126.922060459047,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/537998553,true
13581698,강포차,hongdae,restaurant,서울 마포구 독막로 72,37.54760873506906,126.92140933982417,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/13581698,true
21442863,치치 상수점,hongdae,restaurant,서울 마포구 독막로 71,37.5479565067259,126.921388605541,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/21442863,true
26965496,웨일펍,hongdae,restaurant,서울 마포구 독막로 72,37.5475997175569,126.921398033145,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/26965496,true
27318763,버들골옆집,hongdae,restaurant,서울 마포구 독막로 84,37.5475789008135,126.922620198497,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/27318763,true
935481688,연어초밥 상수점,hongdae,restaurant,서울 마포구 와우산로 39-14,37.5482670924148,126.922359213405,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/935481688,true
19909925,홍대삭 상수본점,hongdae,restaurant,서울 마포구 독막로 71,37.54794925427472,126.9213218475811,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/19909925,true
12967310,버들골이야기 상수점,hongdae,restaurant,서울 마포구 독막로 84,37.547586132522,126.922656402684,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/12967310,true
646548186,나들목치킨호프,hongdae,restaurant,서울 마포구 독막로14길 31,37.5474996011204,126.922602174659,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/646548186,true
1111011603,카레야상쓰나미,hongdae,restaurant,서울 마포구 와우산로 39-12,37.5482041117708,126.922495073586,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/1111011603,true
355332203,문래한잔 혼술바 서울 홍대점,hongdae,restaurant,서울 마포구 와우산로 39-14,37.5482788210044,126.922382965364,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/355332203,true
1570003061,미요일 상수점,hongdae,restaurant,서울 마포구 와우산로 39-14,37.5482788210044,126.922382965364,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/1570003061,true
432372754,토요지로,hongdae,restaurant,서울 마포구 독막로15길 13,37.5483659650141,126.921999253707,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/432372754,true
1483385041,코브하우스,hongdae,cafe,서울 마포구 와우산로 39-15,37.5480426038474,126.922146701432,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1483385041,true
1616881642,말릭커피로스터스,hongdae,cafe,서울 마포구 와우산로 39-21,37.548163350253,126.922165813444,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1616881642,true
665085650,그림서재,hongdae,cafe,서울 마포구 와우산로 29-18,37.5474063610527,126.921938014973,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/665085650,true
172977373,틈이있는곳,hongdae,cafe,서울 마포구 독막로15길 5,37.548185659182565,126.92183875104988,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/172977373,true
432126403,스타클링,hongdae,cafe,서울 마포구 독막로15길 3-3,37.5481026406284,126.921647593573,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/432126403,true
1722263695,로위하우스,hongdae,cafe,서울 마포구 독막로15길 7,37.5482325926506,126.921962049085,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1722263695,true
1263910882,펠리칸카페,hongdae,cafe,서울 마포구 독막로14길 27,37.54749950609009,126.9224573282739,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1263910882,true
1944729440,카페스윗피,hongdae,cafe,서울 마포구 독막로15길 3-6,37.5482766202559,126.921778679952,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1944729440,true
738498040,카페 홀리데이,hongdae,cafe,서울 마포구 독막로15길 13-5,37.5483208612761,126.921917823665,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/738498040,true
1884536174,클럽바리스타,hongdae,cafe,서울 마포구 독막로 83,37.547890675034836,126.9226640093556,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1884536174,true
19032349,에반스빌,hongdae,cafe,서울 마포구 독막로15길 12,37.5483355340171,126.92230708763,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/19032349,true
267095968,플로이드,hongdae,cafe,서울 마포구 독막로15길 3-7,37.5482701353024,126.921510491652,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/267095968,true
13500074,데코아발림,hongdae,cafe,서울 마포구 독막로15길 13-6,37.5484216771677,126.921772870235,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/13500074,true
609021762,카페몬데이,hongdae,cafe,서울 마포구 독막로15길 13-4,37.548463191996,126.9218769366,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/609021762,true
1544649397,매머드익스프레스 상수역점,hongdae,cafe,서울 마포구 와우산로 39,37.548054741825,126.92279397633,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1544649397,true
1528275236,유어데이,hongdae,cafe,서울 마포구 와우산로13길 49-11,37.5482474943804,126.921336245228,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1528275236,true
1207395541,스테디,hongdae,cafe,서울 마포구 와우산로13길 49-11,37.5482474913648,126.921331718733,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1207395541,true
304942288,베니케이크,hongdae,cafe,서울 마포구 독막로15길 17,37.5485191107337,126.92196288201,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/304942288,true
1681640020,파니메,hongdae,cafe,서울 마포구 와우산로11길 9-9,37.5485365420943,126.922437016315,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1681640020,true
1626505090,푸글렌 서울,hongdae,cafe,서울 마포구 와우산로 43,37.5483935288776,126.922811732929,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1626505090,true
1306169902,제로썬,hongdae,cafe,서울 마포구 독막로 68,37.5475993547371,126.920854858494,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1306169902,true
1835233809,몽슈와,hongdae,cafe,서울 마포구 독막로15길 24,37.5487489555931,126.922099569867,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1835233809,true
1091554049,안,hongdae,cafe,서울 마포구 독막로15길 24,37.5487535120761,126.92217764774,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1091554049,true
1123468090,해피베어데이 상수점,hongdae,cafe,서울 마포구 와우산로13길 49-6,37.5483562687906,126.920967220812,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1123468090,true
480704494,테라커피 상수점,hongdae,cafe,서울 마포구 독막로 65,37.5479776827752,126.920718664045,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/480704494,true
26848996,스타벅스 상수역점,hongdae,cafe,서울 마포구 독막로 88,37.5475649101839,126.923272022704,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/26848996,true
1848227046,문어의 꿈 카페,hongdae,cafe,서울 마포구 와우산로13길 49-3,37.5485157984043,126.921046266373,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1848227046,true
274868973,클로버케이푸드랩,hongdae,cafe,서울 마포구 와우산로11길 28,37.54874580195353,126.92141946232587,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/274868973,true
155839608,카페모모이,hongdae,cafe,서울 마포구 와우산로13길 35,37.5487963391079,126.921541625609,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/155839608,true
1330200307,캣파라다이스,hongdae,cafe,서울 마포구 와우산로13길 35,37.5487963391079,126.921541625609,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1330200307,true
1494667205,스탠스커피,hongdae,cafe,서울 마포구 와우산로11길 9,37.54882577058748,126.92244916458264,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1494667205,true
1234337450,구름카페,hongdae,cafe,서울 마포구 와우산로11길 28,37.5487908397936,126.921401308923,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1234337450,true
14565564,달콤한거짓말,hongdae,cafe,서울 마포구 독막로 61-4,37.5480857234544,126.920600860929,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/14565564,true
1571648511,너드플래닛,hongdae,cafe,서울 마포구 와우산로13길 40,37.54884931870883,126.92127224129374,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1571648511,true
1256912576,록집,hongdae,cafe,서울 마포구 와우산로15길 37,37.54900806004804,126.92152103424371,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1256912576,true
384947498,아지트아이슬란드,hongdae,cafe,서울 마포구 독막로 92-11,37.5471577435368,126.923402574964,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/384947498,true
1501787525,메가MGC커피 상수로데오점,hongdae,cafe,서울 마포구 어울마당로 40,37.54855249662313,126.92068410636723,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1501787525,true
443655581,카페 라스플라미아,hongdae,cafe,서울 마포구 와우산로15길 50,37.548745430129,126.920862699784,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/443655581,true
1564406410,스윗도프,hongdae,cafe,서울 마포구 와우산로15길 33,37.5490892332728,126.921646560864,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1564406410,true
928962203,마이쥬스 합정점,hongdae,cafe,서울 마포구 어울마당로 36,37.54826851480904,126.92043544982641,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/928962203,true
1622433977,모두다토끼,hongdae,cafe,서울 마포구 와우산로15길 40,37.5490123434522,126.921188328765,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1622433977,true
1807705192,차차커피코,hongdae,cafe,서울 마포구 독막로18길 22,37.54694238442785,126.9233711103932,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1807705192,true
1805272007,카페공간,hongdae,cafe,서울 마포구 어울마당로 44,37.548858055606,126.920863712347,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1805272007,true
926407389,인솔커피 상수점,hongdae,cafe,서울 마포구 독막로18길 16,37.54711098038255,126.92353954729401,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/926407389,true
200411443,키이스케이프 홍대점,hongdae,cafe,서울 마포구 어울마당로 44-1,37.5489545131649,126.920939429924,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/200411443,true
1269869776,플렉스 3호점,hongdae,culture,서울 마포구 독막로 68,37.5476083115905,126.92077563599,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/1269869776,true
765878828,갤러리제일,hongdae,culture,서울 마포구 어울마당로 26,37.5475212647963,126.919958703195,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/765878828,true
7854938,롤링홀,hongdae,culture,서울 마포구 어울마당로 35,37.54849715586611,126.92012061415478,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/7854938,true
883269350,아틀리에홀,hongdae,culture,서울 마포구 독막로19길 46,37.5490788682678,126.923705019466,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/883269350,true
1527914102,엘라의거실,hongdae,culture,서울 마포구 독막로19길 30,37.54887949609819,126.92471690349468,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/1527914102,true
612943766,얼라이브홀,hongdae,culture,서울 마포구 독막로7길 20,37.5487046363934,126.919165295887,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/612943766,true
850506425,가내수공연,hongdae,culture,서울 마포구 독막로19길 30,37.5489281600828,126.924732697438,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/850506425,true
25956150,아트티갤러리,hongdae,culture,서울 마포구 독막로19길 12,37.5482725957694,126.925303695545,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/25956150,true
1675809011,우무지,hongdae,culture,서울 마포구 독막로8길 7,37.5475436546971,126.918444579999,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/1675809011,true
28358961,틸라 그라운드,hongdae,culture,서울 마포구 토정로9길 2,37.5453951671995,126.924455617491,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/28358961,true
1139234181,사운드지하,hongdae,culture,서울 마포구 토정로9길 2,37.545395167193,126.924455617492,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/1139234181,true
20549804,유니아트홀,hongdae,culture,서울 마포구 독막로8길 49,37.5455719181006,126.917937515278,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/20549804,true
8680787,홍익대학교 박물관,hongdae,culture,서울 마포구 와우산로 94,37.550742663974425,126.9259892811786,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/8680787,true
1780409199,신김치생삼겹살 2호,hapjeong,restaurant,서울 마포구 양화로 50,37.5495221639061,126.914505435962,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/1780409199,true
12264769,신김치생삼겹살,hapjeong,restaurant,서울 마포구 양화로 50,37.5495230657294,126.91450656657555,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/12264769,true
88547142,스키야키201,hapjeong,restaurant,서울 마포구 양화로6길 10,37.5493340296992,126.914746690342,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/88547142,true
319112576,합정쌀빵,hapjeong,restaurant,서울 마포구 양화로 지하 45,37.549112285403446,126.91337313501077,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/319112576,true
62470145,야키토리잔잔 합정점,hapjeong,restaurant,서울 마포구 양화로6길 10,37.54935477388308,126.91477608938442,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/62470145,true
271219026,원만쥬벌판,hapjeong,restaurant,서울 마포구 양화로 지하 45,37.549259014203066,126.91319077121244,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/271219026,true
1994979518,마리짱,hapjeong,restaurant,서울 마포구 양화로 지하 55,37.5501088025273,126.914628116028,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/1994979518,true
1890160296,호앙비엣 합정점,hapjeong,restaurant,서울 마포구 양화로6길 14,37.5491962978648,126.914914329747,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/1890160296,true
273572258,산미나리닭한마리,hapjeong,restaurant,서울 마포구 양화로6길 14,37.549196297864846,126.91491432974651,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/273572258,true
1828577991,정육도,hapjeong,restaurant,서울 마포구 양화로6길 14,37.549174668220346,126.91490643286372,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/1828577991,true
1656521128,밥줄 합정역점,hapjeong,restaurant,서울 마포구 양화로 지하 55,37.5501142150636,126.914637163075,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/1656521128,true
1227821834,쿠차라 합정역점,hapjeong,restaurant,서울 마포구 양화로 45,37.5502395941393,126.913591371315,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/1227821834,true
17360923,마포소문난족발순대국,hapjeong,restaurant,서울 마포구 양화로6길 9,37.549370262123446,126.91501371643889,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/17360923,true
1717516251,명현만간장게장무한리필 합정점,hapjeong,restaurant,서울 마포구 양화로 45,37.5502296301449,126.913518956939,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/1717516251,true
11749180,코코호도 합정역점,hapjeong,restaurant,서울 마포구 독막로 4,37.5486757466406,126.913982457617,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/11749180,true
10200217,김밥천국 합정점,hapjeong,restaurant,서울 마포구 독막로 4,37.5486685287662,126.913968886342,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/10200217,true
16045153,합정순대국,hapjeong,restaurant,서울 마포구 양화로6길 14,37.549122437264764,126.91494383628245,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/16045153,true
900425820,스시강,hapjeong,restaurant,서울 마포구 독막로 11-5,37.54901697976512,126.91488737431389,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/900425820,true
1910284634,따로집,hapjeong,restaurant,서울 마포구 독막로 4,37.548635144014035,126.91390329015687,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/1910284634,true
25131079,김가네 합정역점,hapjeong,restaurant,서울 마포구 독막로 11,37.54883756693754,126.91472914965152,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/25131079,true
1937381710,멘야수,hapjeong,restaurant,서울 마포구 양화로 56,37.54966314168434,126.91509033581866,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/1937381710,true
27339674,고향집김치삼겹살 합정역점,hapjeong,restaurant,서울 마포구 양화로6길 13,37.5493072476524,126.915090739534,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/27339674,true
398216792,88노가리 합정점,hapjeong,restaurant,서울 마포구 양화로6길 13,37.5493117599636,126.91510091918,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/398216792,true
577625166,탕화쿵푸마라탕 합정점,hapjeong,restaurant,서울 마포구 독막로 4-1,37.5486260175818,126.913743740808,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/577625166,true
26303376,벌트,hapjeong,restaurant,서울 마포구 독막로 11,37.5488601408917,126.914797021956,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/26303376,true
21330668,다북어국,hapjeong,restaurant,서울 마포구 양화로6길 9-6,37.5495091264199,126.915167462286,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/21330668,true
19033666,포차포차,hapjeong,restaurant,서울 마포구 월드컵로1길 3,37.5494677780198,126.912827271749,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/19033666,true
8997244,마루돈까스,hapjeong,restaurant,서울 마포구 양화로6길 17,37.54924244089036,126.91518134420342,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/8997244,true
1431627680,정포차,hapjeong,restaurant,서울 마포구 양화로6길 17,37.5492595671603,126.915191509554,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/1431627680,true
1549878279,안목가돈,hapjeong,restaurant,서울 마포구 양화로8길 16-22,37.5494082569476,126.915226421987,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/1549878279,true
1307936961,홍홍 합정점,hapjeong,restaurant,서울 마포구 양화로 56,37.549972197664324,126.91510922328709,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/1307936961,true
92793209,타오마라탕 합정본점,hapjeong,restaurant,서울 마포구 양화로6길 19,37.54924431762455,126.91528545290839,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/92793209,true
24063488,JBD종로빈대떡 합정점,hapjeong,restaurant,서울 마포구 양화로6길 19,37.5492497301049,126.915294499899,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/24063488,true
18168124,투다리 합정점,hapjeong,restaurant,서울 마포구 월드컵로1길 5,37.5494460336632,126.912664340552,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/18168124,true
16048259,옹기골바베큐 합정점,hapjeong,restaurant,서울 마포구 월드컵로1길 5,37.5494712582454,126.912659784548,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/16048259,true
630155959,두놈포차,hapjeong,restaurant,서울 마포구 양화로6길 18,37.54900730407317,126.9152144280878,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/630155959,true
748988869,어사출또 합정역점,hapjeong,restaurant,서울 마포구 양화로6길 18,37.5490082042647,126.915213295432,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/748988869,true
1650820156,합정조이떡볶이,hapjeong,restaurant,서울 마포구 양화로 36,37.5484959847648,126.913348952424,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/1650820156,true
1593638371,메종 치킨이좋아,hapjeong,restaurant,서울 마포구 양화로 57,37.5504845994116,126.914739721563,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/1593638371,true
24063108,마포오리농장,hapjeong,restaurant,서울 마포구 양화로 58,37.55007321911783,126.915261881735,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/24063108,true
1891298246,계림원 합정역점,hapjeong,restaurant,서울 마포구 양화로 36,37.54851392577881,126.91324142695599,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/1891298246,true
567577286,육전국밥 합정점,hapjeong,restaurant,서울 마포구 양화로 36,37.54844105379457,126.9133897545952,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/567577286,true
1942265623,한길비스트로,hapjeong,restaurant,서울 마포구 독막로 13,37.548742370939074,126.91515927821148,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/1942265623,true
17079032,퓨전선술집,hapjeong,restaurant,서울 마포구 월드컵로1길 7,37.54946570812747,126.91246514846281,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/17079032,true
1450782458,통영박이충무김밥,hapjeong,restaurant,서울 마포구 양화로6길 21,37.5491958097162,126.915489202781,50,{식사},"{lunch,dinner}",http://place.map.kakao.com/1450782458,true
1592766936,메가MGC커피 합정역점,hapjeong,cafe,서울 마포구 양화로 46-1,37.5493895309981,126.914248704796,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1592766936,true
1896497507,더쿠스타,hapjeong,cafe,서울 마포구 양화로 50,37.5495230657294,126.914506566576,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1896497507,true
1639606354,락앤블루스,hapjeong,cafe,서울 마포구 양화로6길 10,37.54932139939,126.914724071914,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1639606354,true
27076117,스타벅스 합정메세나몰점,hapjeong,cafe,서울 마포구 양화로 45,37.5500016943689,126.913541853312,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/27076117,true
2049742,투썸플레이스 합정역점,hapjeong,cafe,서울 마포구 독막로 5,37.54894721263549,126.91434766375866,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/2049742,true
1333221592,컴포즈커피 합정점,hapjeong,cafe,서울 마포구 양화로6길 14,37.549253041140055,126.91488710589515,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1333221592,true
1748162375,피오커피 합정,hapjeong,cafe,서울 마포구 독막로 9,37.5488924451947,126.914614792087,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1748162375,true
1119038967,필리커피 합정,hapjeong,cafe,서울 마포구 양화로6길 9,37.5493702670038,126.915020506282,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1119038967,true
563310843,동그리카페베이글,hapjeong,cafe,서울 마포구 양화로 56,37.54962976570247,126.91503605470527,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/563310843,true
18546372,재즈다,hapjeong,cafe,서울 마포구 양화로6길 19,37.5492533276006,126.915285442711,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/18546372,true
21458966,할리스 합정역점,hapjeong,cafe,서울 마포구 양화로 36,37.5485599854878,126.913389616985,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/21458966,true
415239765,카페크리스타리움,hapjeong,cafe,서울 마포구 양화로6길 18,37.5490073040732,126.915214428088,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/415239765,true
498630420,오디티,hapjeong,cafe,서울 마포구 양화로6길 21,37.5492003309007,126.915511830453,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/498630420,true
116563093,이그노,hapjeong,cafe,서울 마포구 양화로6길 21,37.5492003308943,126.915511830453,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/116563093,true
2057327896,스타벅스 합정점,hapjeong,cafe,서울 마포구 월드컵로1길 14,37.54994959743763,126.91253700818196,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/2057327896,true
723283723,비일구일구 서울,hapjeong,cafe,서울 마포구 양화로 45,37.55072515217346,126.91348217122815,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/723283723,true
17667733,이고 수플레 합정본점,hapjeong,cafe,서울 마포구 양화로8길 32-17,37.5494229549912,126.915620216818,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/17667733,true
1847843172,커피에반하다 마포양화로점 스마트카페,hapjeong,cafe,서울 마포구 양화로 59,37.5506585972288,126.914885507611,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1847843172,true
389427226,투썸플레이스 합정메세나폴리스점,hapjeong,cafe,서울 마포구 양화로 45,37.55073761171898,126.91327166768723,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/389427226,true
1209014435,커피랩스로스터리 합정점,hapjeong,cafe,서울 마포구 양화로6길 27,37.5491743184555,126.915674815746,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1209014435,true
1233744747,빽다방 합정역사거리점,hapjeong,cafe,서울 마포구 독막로2길 10,37.5482031705053,126.914599735598,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1233744747,true
316792969,이디야커피 합정역사거리점,hapjeong,cafe,서울 마포구 독막로2길 5,37.5482583462413,126.914897289909,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/316792969,true
686476075,빽다방 합정역점,hapjeong,cafe,서울 마포구 월드컵로1길 14,37.55018827199878,126.91241564233955,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/686476075,true
893921769,에포크,hapjeong,cafe,서울 마포구 독막로 17-1,37.5487048064755,126.915546338699,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/893921769,true
288597324,스타벅스 합정폴리스R점,hapjeong,cafe,서울 마포구 양화로 45,37.5508989849269,126.91340049045,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/288597324,true
612627792,스티키 커피,hapjeong,cafe,서울 마포구 월드컵로1길 14,37.5501998589261,126.912245880697,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/612627792,true
702546546,세라젬웰카페 서울합정메세나폴리스직영점,hapjeong,cafe,서울 마포구 양화로 45,37.55092767059659,126.91320128423632,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/702546546,true
1068887729,머씨커피,hapjeong,cafe,서울 마포구 양화로8길 32-10,37.5495061275321,126.916013934974,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1068887729,true
984676387,엘로,hapjeong,cafe,서울 마포구 양화로8길 16-9,37.5496980480565,126.916025036095,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/984676387,true
1633185698,카페메틀,hapjeong,cafe,서울 마포구 월드컵로1길 14,37.5500501561329,126.912061596992,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1633185698,true
1093141922,템포커피 합정교보문고점,hapjeong,cafe,서울 마포구 월드컵로1길 14,37.5500501561265,126.912061596992,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1093141922,true
977381129,커피더맨,hapjeong,cafe,서울 마포구 양화로 25,37.549090544917725,126.91199708942091,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/977381129,true
517428887,폴바셋 교보문고합정점,hapjeong,cafe,서울 마포구 월드컵로1길 14,37.5499824936181,126.911943984822,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/517428887,true
1829875059,메가MGC커피 마포한강푸르지오점,hapjeong,cafe,서울 마포구 월드컵로1길 14,37.54971747957571,126.91178247112701,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/1829875059,true
